program	os	interpreter	time
11	mac	ipy	0.00125122070313
11	mac	ipy	0.00126647949219
12	mac	ipy	7.42090606689
12	mac	ipy	7.41921234131
12	mac	ipy	7.37809753418
12	mac	ipy	7.41985321045
12	mac	ipy	7.43336486816
12	mac	ipy	7.40500640869
12	mac	ipy	7.42485046387
12	mac	ipy	7.47180938721
12	mac	ipy	7.54360198975
12	mac	ipy	7.42268371582
13	mac	ipy	3.81469726563e-05
13	mac	ipy	2.28881835938e-05
13	mac	ipy	7.62939453125e-06
13	mac	ipy	1.52587890625e-05
13	mac	ipy	3.0517578125e-05
13	mac	ipy	2.28881835938e-05
13	mac	ipy	3.0517578125e-05
13	mac	ipy	2.28881835938e-05
13	mac	ipy	2.28881835938e-05
13	mac	ipy	3.0517578125e-05
15	mac	ipy	0.000137329101563
15	mac	ipy	3.0517578125e-05
15	mac	ipy	1.52587890625e-05
15	mac	ipy	7.62939453125e-06
15	mac	ipy	0.000129699707031
15	mac	ipy	2.28881835938e-05
15	mac	ipy	2.28881835938e-05
15	mac	ipy	3.0517578125e-05
15	mac	ipy	2.28881835938e-05
15	mac	ipy	1.52587890625e-05
16	mac	ipy	0.000106811523438
16	mac	ipy	9.1552734375e-05
16	mac	ipy	9.1552734375e-05
16	mac	ipy	8.39233398438e-05
16	mac	ipy	9.1552734375e-05
16	mac	ipy	9.1552734375e-05
16	mac	ipy	8.39233398438e-05
16	mac	ipy	9.1552734375e-05
16	mac	ipy	7.62939453125e-05
16	mac	ipy	8.39233398438e-05
17	mac	ipy	0.0010986328125
17	mac	ipy	0.00108337402344
17	mac	ipy	0.00109100341797
17	mac	ipy	0.00110626220703
17	mac	ipy	0.0010986328125
17	mac	ipy	0.00294494628906
17	mac	ipy	0.00140380859375
17	mac	ipy	0.00108337402344
17	mac	ipy	0.00109100341797
17	mac	ipy	0.00108337402344
18	mac	ipy	6.86645507813e-05
18	mac	ipy	6.86645507813e-05
18	mac	ipy	6.103515625e-05
18	mac	ipy	6.103515625e-05
18	mac	ipy	5.34057617188e-05
18	mac	ipy	6.86645507813e-05
18	mac	ipy	6.103515625e-05
18	mac	ipy	6.86645507813e-05
18	mac	ipy	6.103515625e-05
18	mac	ipy	4.57763671875e-05
19	mac	ipy	0.00054931640625
19	mac	ipy	0.000541687011719
19	mac	ipy	0.000534057617188
19	mac	ipy	0.000534057617188
19	mac	ipy	0.000534057617188
19	mac	ipy	0.000534057617188
19	mac	ipy	0.000541687011719
19	mac	ipy	0.000541687011719
19	mac	ipy	0.000556945800781
19	mac	ipy	0.00054931640625
20	mac	ipy	7.62939453125e-05
20	mac	ipy	7.62939453125e-05
20	mac	ipy	7.62939453125e-05
20	mac	ipy	7.62939453125e-05
20	mac	ipy	6.103515625e-05
20	mac	ipy	6.103515625e-05
20	mac	ipy	6.103515625e-05
20	mac	ipy	7.62939453125e-05
20	mac	ipy	7.62939453125e-05
20	mac	ipy	7.62939453125e-05
21	mac	ipy	0.0196228027344
21	mac	ipy	0.0200805664063
21	mac	ipy	0.0385665893555
21	mac	ipy	0.0191497802734
21	mac	ipy	0.0223617553711
21	mac	ipy	0.01953125
21	mac	ipy	0.0201568603516
21	mac	ipy	0.0226058959961
21	mac	ipy	0.0199127197266
21	mac	ipy	0.0394515991211
22	mac	ipy	0.0151214599609
22	mac	ipy	0.0129318237305
22	mac	ipy	0.0150680541992
22	mac	ipy	0.0122146606445
22	mac	ipy	0.014533996582
22	mac	ipy	0.0121612548828
22	mac	ipy	0.0151519775391
22	mac	ipy	0.0127258300781
22	mac	ipy	0.0134735107422
22	mac	ipy	0.0310821533203
23	mac	ipy	4.11467742920
23	mac	ipy	4.18589782715
23	mac	ipy	4.16986846924
23	mac	ipy	4.21318817139
23	mac	ipy	4.17456817627
23	mac	ipy	4.16693878174
23	mac	ipy	4.17553710938
23	mac	ipy	4.17683410645
23	mac	ipy	4.16873168945
23	mac	ipy	4.09029388428
25	mac	ipy	0.238403320313
25	mac	ipy	0.227920532227
25	mac	ipy	0.244064331055
25	mac	ipy	0.230155944824
25	mac	ipy	0.247589111328
25	mac	ipy	0.227684020996
25	mac	ipy	0.235992431641
25	mac	ipy	0.228385925293
25	mac	ipy	0.228721618652
25	mac	ipy	0.231758117676
26	mac	ipy	0.0490493774414
26	mac	ipy	0.0321807861328
26	mac	ipy	0.0325241088867
26	mac	ipy	0.0457534790039
26	mac	ipy	0.0325393676758
26	mac	ipy	0.0483016967773
26	mac	ipy	0.0391845703125
26	mac	ipy	0.0567169189453
26	mac	ipy	0.0320129394531
26	mac	ipy	0.0324478149414
27	mac	ipy	0.957618713379
27	mac	ipy	0.965026855469
27	mac	ipy	0.961181640625
27	mac	ipy	0.974029541016
27	mac	ipy	0.965370178223
27	mac	ipy	0.970840454102
27	mac	ipy	0.961036682129
27	mac	ipy	0.96964263916
27	mac	ipy	0.966957092285
27	mac	ipy	0.966567993164
28	mac	ipy	0.000129699707031
28	mac	ipy	0.000114440917969
28	mac	ipy	0.0001220703125
28	mac	ipy	0.000129699707031
28	mac	ipy	0.000129699707031
28	mac	ipy	0.00240325927734
28	mac	ipy	0.000259399414063
28	mac	ipy	0.000114440917969
28	mac	ipy	0.000114440917969
28	mac	ipy	0.000114440917969
29	mac	ipy	0.0252914428711
29	mac	ipy	0.0254821777344
29	mac	ipy	0.0174560546875
29	mac	ipy	0.0249862670898
29	mac	ipy	0.0253753662109
29	mac	ipy	0.0175094604492
29	mac	ipy	0.0249252319336
29	mac	ipy	0.0254440307617
29	mac	ipy	0.0351867675781
29	mac	ipy	0.0242691040039
30	mac	ipy	3.27302551270
30	mac	ipy	3.26316833496
30	mac	ipy	3.26469421387
30	mac	ipy	3.25606536865
30	mac	ipy	3.26950073242
30	mac	ipy	3.24034881592
30	mac	ipy	3.14807128906
30	mac	ipy	3.21623229980
30	mac	ipy	3.25949096680
30	mac	ipy	3.23023223877
31	mac	ipy	0.000244140625
31	mac	ipy	0.000213623046875
31	mac	ipy	0.000213623046875
31	mac	ipy	0.000221252441406
31	mac	ipy	0.000213623046875
31	mac	ipy	0.000221252441406
31	mac	ipy	0.000221252441406
31	mac	ipy	0.000228881835938
31	mac	ipy	0.000221252441406
31	mac	ipy	0.000221252441406
32	mac	ipy	0.245132446289
32	mac	ipy	0.241775512695
32	mac	ipy	0.245170593262
32	mac	ipy	0.243202209473
32	mac	ipy	0.242485046387
32	mac	ipy	0.241409301758
32	mac	ipy	0.242607116699
32	mac	ipy	0.241508483887
32	mac	ipy	0.258331298828
32	mac	ipy	0.241348266602
33	mac	ipy	0.000938415527344
33	mac	ipy	0.00091552734375
33	mac	ipy	0.000938415527344
33	mac	ipy	0.000930786132813
33	mac	ipy	0.000938415527344
33	mac	ipy	0.000930786132813
33	mac	ipy	0.000923156738281
33	mac	ipy	0.00091552734375
33	mac	ipy	0.000923156738281
33	mac	ipy	0.000930786132813
34	mac	ipy	3.41858673096
34	mac	ipy	3.38399505615
34	mac	ipy	3.4169921875
34	mac	ipy	3.43540191650
34	mac	ipy	3.54425811768
34	mac	ipy	3.46697235107
34	mac	ipy	3.40326690674
34	mac	ipy	3.40531158447
34	mac	ipy	3.43928527832
34	mac	ipy	3.3994140625
35	mac	ipy	4.63954162598
35	mac	ipy	4.68834686279
35	mac	ipy	4.64787292480
35	mac	ipy	4.68719482422
35	mac	ipy	4.64598083496
35	mac	ipy	4.65538787842
35	mac	ipy	4.71809387207
35	mac	ipy	4.68904113770
35	mac	ipy	4.66734313965
35	mac	ipy	4.77519226074
36	mac	ipy	0.786651611328
36	mac	ipy	0.808204650879
36	mac	ipy	0.792701721191
36	mac	ipy	0.79825592041
36	mac	ipy	0.797210693359
36	mac	ipy	0.778869628906
36	mac	ipy	0.763626098633
36	mac	ipy	0.753173828125
36	mac	ipy	0.758590698242
36	mac	ipy	0.768623352051
37	mac	ipy	1.40207672119
37	mac	ipy	1.43408966064
37	mac	ipy	1.43876647949
37	mac	ipy	1.43364715576
37	mac	ipy	1.44007873535
37	mac	ipy	1.44403839111
37	mac	ipy	1.43144226074
37	mac	ipy	1.43688201904
37	mac	ipy	1.43558502197
37	mac	ipy	1.42804718018
38	mac	ipy	0.0556030273438
38	mac	ipy	0.0564346313477
38	mac	ipy	0.0568313598633
38	mac	ipy	0.0574417114258
38	mac	ipy	0.0544891357422
38	mac	ipy	0.0563659667969
38	mac	ipy	0.0583343505859
38	mac	ipy	0.0552444458008
38	mac	ipy	0.0781326293945
38	mac	ipy	0.0578460693359
39	mac	ipy	5.85437774658
39	mac	ipy	5.83892822266
39	mac	ipy	5.87483215332
39	mac	ipy	5.95063018799
39	mac	ipy	5.89597320557
39	mac	ipy	5.87239837646
39	mac	ipy	5.93601989746
39	mac	ipy	5.98874664307
39	mac	ipy	5.94145202637
39	mac	ipy	5.84815216064
40	mac	ipy	0.494354248047
40	mac	ipy	0.505195617676
40	mac	ipy	0.515251159668
40	mac	ipy	0.514686584473
40	mac	ipy	0.519943237305
40	mac	ipy	0.516014099121
40	mac	ipy	0.515258789063
40	mac	ipy	0.524391174316
40	mac	ipy	0.518295288086
40	mac	ipy	0.507926940918
41	mac	ipy	2.36404418945
41	mac	ipy	2.36527252197
41	mac	ipy	2.36472320557
41	mac	ipy	2.34251403809
41	mac	ipy	2.28195190430
41	mac	ipy	2.29765319824
41	mac	ipy	2.37683868408
41	mac	ipy	2.36602783203
41	mac	ipy	2.46164703369
41	mac	ipy	2.45677947998
42	mac	ipy	0.00557708740234
42	mac	ipy	0.00736236572266
42	mac	ipy	0.00554656982422
42	mac	ipy	0.00554656982422
42	mac	ipy	0.00743865966797
42	mac	ipy	0.00554656982422
42	mac	ipy	0.00556182861328
42	mac	ipy	0.00754547119141
42	mac	ipy	0.00556182861328
42	mac	ipy	0.00567626953125
44	mac	ipy	29.9092864990
44	mac	ipy	29.8425445557
44	mac	ipy	29.8069763184
44	mac	ipy	30.2470550537
44	mac	ipy	30.0987243652
44	mac	ipy	29.6622085571
44	mac	ipy	29.8538742065
44	mac	ipy	30.2092666626
44	mac	ipy	29.9649658203
44	mac	ipy	29.9343795776
45	mac	ipy	0.0865173339844
45	mac	ipy	0.090576171875
45	mac	ipy	0.0835571289063
45	mac	ipy	0.0839996337891
45	mac	ipy	0.0838775634766
45	mac	ipy	0.0838775634766
45	mac	ipy	0.0838775634766
45	mac	ipy	0.0907363891602
45	mac	ipy	0.0876159667969
45	mac	ipy	0.0937347412109
46	mac	ipy	0.0277709960938
46	mac	ipy	0.0277862548828
46	mac	ipy	0.0278167724609
46	mac	ipy	0.0277404785156
46	mac	ipy	0.0278015136719
46	mac	ipy	0.0297012329102
46	mac	ipy	0.0278167724609
46	mac	ipy	0.0277252197266
46	mac	ipy	0.0275115966797
46	mac	ipy	0.0277557373047
47	mac	ipy	0.656295776367
47	mac	ipy	0.656608581543
47	mac	ipy	0.655349731445
47	mac	ipy	0.641983032227
47	mac	ipy	0.680419921875
47	mac	ipy	0.651229858398
47	mac	ipy	0.654159545898
47	mac	ipy	0.63907623291
47	mac	ipy	0.671127319336
47	mac	ipy	0.646423339844
48	mac	ipy	0.00290679931641
48	mac	ipy	0.00290679931641
48	mac	ipy	0.00289154052734
48	mac	ipy	0.00291442871094
48	mac	ipy	0.00290679931641
48	mac	ipy	0.00289154052734
48	mac	ipy	0.00498962402344
48	mac	ipy	0.00289154052734
48	mac	ipy	0.00288391113281
48	mac	ipy	0.00287628173828
49	mac	ipy	1.50219726563
49	mac	ipy	1.50106048584
49	mac	ipy	1.45915222168
49	mac	ipy	1.48516845703
49	mac	ipy	1.45397186279
49	mac	ipy	1.44820404053
49	mac	ipy	1.50023651123
49	mac	ipy	1.49864959717
49	mac	ipy	1.54252624512
49	mac	ipy	1.50792694092
50	mac	ipy	0.832023620605
50	mac	ipy	0.850570678711
50	mac	ipy	0.796325683594
50	mac	ipy	0.820220947266
50	mac	ipy	0.822731018066
50	mac	ipy	0.789627075195
50	mac	ipy	0.846229553223
50	mac	ipy	0.849830627441
50	mac	ipy	0.81615447998
50	mac	ipy	0.845237731934
51	mac	ipy	8.94695281982
51	mac	ipy	8.76123046875
51	mac	ipy	8.98218536377
51	mac	ipy	8.85478210449
51	mac	ipy	8.88638305664
51	mac	ipy	8.91982269287
51	mac	ipy	8.81903076172
51	mac	ipy	8.98918151855
51	mac	ipy	8.88293457031
51	mac	ipy	8.89942169189
52	mac	ipy	1.19623565674
52	mac	ipy	1.14817810059
52	mac	ipy	1.08559417725
52	mac	ipy	1.15047454834
52	mac	ipy	1.17119598389
52	mac	ipy	1.11201477051
52	mac	ipy	1.14491271973
52	mac	ipy	1.09329986572
52	mac	ipy	1.15247344971
52	mac	ipy	1.11423492432
53	mac	ipy	0.169921875
53	mac	ipy	0.166923522949
53	mac	ipy	0.175117492676
53	mac	ipy	0.170249938965
53	mac	ipy	0.183555603027
53	mac	ipy	0.171287536621
53	mac	ipy	0.175201416016
53	mac	ipy	0.167114257813
53	mac	ipy	0.169006347656
53	mac	ipy	0.167701721191
54	mac	ipy	0.0985641479492
54	mac	ipy	0.101036071777
54	mac	ipy	0.0980377197266
54	mac	ipy	0.0980834960938
54	mac	ipy	0.101676940918
54	mac	ipy	0.101707458496
54	mac	ipy	0.0989837646484
54	mac	ipy	0.0984573364258
54	mac	ipy	0.0983200073242
54	mac	ipy	0.101943969727
55	mac	ipy	0.16136932373
55	mac	ipy	0.150848388672
55	mac	ipy	0.156684875488
55	mac	ipy	0.151123046875
55	mac	ipy	0.150985717773
55	mac	ipy	0.155044555664
55	mac	ipy	0.151214599609
55	mac	ipy	0.154205322266
55	mac	ipy	0.151313781738
55	mac	ipy	0.154945373535
56	mac	ipy	0.222061157227
56	mac	ipy	0.215347290039
56	mac	ipy	0.221183776855
56	mac	ipy	0.213676452637
56	mac	ipy	0.218406677246
56	mac	ipy	0.216064453125
56	mac	ipy	0.214134216309
56	mac	ipy	0.21866607666
56	mac	ipy	0.212913513184
56	mac	ipy	0.217315673828
57	mac	ipy	0.0190734863281
57	mac	ipy	0.0212326049805
57	mac	ipy	0.0210647583008
57	mac	ipy	0.0190505981445
57	mac	ipy	0.0211029052734
57	mac	ipy	0.0190353393555
57	mac	ipy	0.0208511352539
57	mac	ipy	0.0209197998047
57	mac	ipy	0.0191116333008
57	mac	ipy	0.0243988037109
58	mac	ipy	4.46345520020
58	mac	ipy	4.50621795654
58	mac	ipy	4.54071044922
58	mac	ipy	4.49601745605
58	mac	ipy	4.41189575195
58	mac	ipy	4.39402770996
58	mac	ipy	4.53952026367
58	mac	ipy	4.54150390625
58	mac	ipy	4.46923828125
58	mac	ipy	4.43521118164
59	mac	ipy	8.20943450928
59	mac	ipy	8.0341796875
59	mac	ipy	8.17525482178
59	mac	ipy	8.07437896729
59	mac	ipy	8.07480621338
59	mac	ipy	8.24084472656
59	mac	ipy	8.05671691895
59	mac	ipy	8.05951690674
59	mac	ipy	8.12753295898
59	mac	ipy	8.10324859619
61	mac	ipy	0.00596618652344
61	mac	ipy	0.00314331054688
61	mac	ipy	0.00313568115234
61	mac	ipy	0.00313568115234
61	mac	ipy	0.00313568115234
61	mac	ipy	0.003173828125
61	mac	ipy	0.00572204589844
61	mac	ipy	0.00314331054688
61	mac	ipy	0.00313568115234
61	mac	ipy	0.00312042236328
62	mac	ipy	0.119079589844
62	mac	ipy	0.129722595215
62	mac	ipy	0.122573852539
62	mac	ipy	0.151351928711
62	mac	ipy	0.118064880371
62	mac	ipy	0.122032165527
62	mac	ipy	0.118591308594
62	mac	ipy	0.122085571289
62	mac	ipy	0.119575500488
62	mac	ipy	0.128974914551
63	mac	ipy	0.0001220703125
63	mac	ipy	0.000129699707031
63	mac	ipy	0.0001220703125
63	mac	ipy	0.000129699707031
63	mac	ipy	0.000129699707031
63	mac	ipy	0.0001220703125
63	mac	ipy	0.000129699707031
63	mac	ipy	0.000129699707031
63	mac	ipy	0.0001220703125
63	mac	ipy	0.000129699707031
64	mac	ipy	3.08638763428
64	mac	ipy	3.01998901367
64	mac	ipy	2.98147583008
64	mac	ipy	3.10279846191
64	mac	ipy	3.11978149414
64	mac	ipy	3.09512329102
64	mac	ipy	3.08956146240
64	mac	ipy	3.11075592041
64	mac	ipy	3.09629058838
64	mac	ipy	2.99401092529
1	windows	python	0.000999927520752
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
1	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
2	windows	python	0.0
3	windows	python	0.00800013542175
3	windows	python	0.0090000629425
3	windows	python	0.00799989700317
3	windows	python	0.00799989700317
3	windows	python	0.00800013542175
3	windows	python	0.00799989700317
3	windows	python	0.0090000629425
3	windows	python	0.00800013542175
3	windows	python	0.00799989700317
3	windows	python	0.00799989700317
4	windows	python	0.273999929428
4	windows	python	0.274999856949
4	windows	python	0.274000167847
4	windows	python	0.273000001907
4	windows	python	0.273999929428
4	windows	python	0.273999929428
4	windows	python	0.274000167847
4	windows	python	0.276999950409
4	windows	python	0.276000022888
4	windows	python	0.274999856949
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
5	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
6	windows	python	0.0
7	windows	python	0.153000116348
7	windows	python	0.151999950409
7	windows	python	0.154000043869
7	windows	python	0.151999950409
7	windows	python	0.15299987793
7	windows	python	0.153000116348
7	windows	python	0.15299987793
7	windows	python	0.154000043869
7	windows	python	0.153000116348
7	windows	python	0.151999950409
8	windows	python	0.00499987602234
8	windows	python	0.00600004196167
8	windows	python	0.00600004196167
8	windows	python	0.00600004196167
8	windows	python	0.00600004196167
8	windows	python	0.00499987602234
8	windows	python	0.00600004196167
8	windows	python	0.00600004196167
8	windows	python	0.00499987602234
8	windows	python	0.00600004196167
9	windows	python	0.0189998149872
9	windows	python	0.0190000534058
9	windows	python	0.0190000534058
9	windows	python	0.0190000534058
9	windows	python	0.0189998149872
9	windows	python	0.0190000534058
9	windows	python	0.0190000534058
9	windows	python	0.0190000534058
9	windows	python	0.0179998874664
9	windows	python	0.0190000534058
10	windows	python	0.303999900818
10	windows	python	0.302999973297
10	windows	python	0.299999952316
10	windows	python	0.294000148773
10	windows	python	0.299999952316
10	windows	python	0.299000024796
10	windows	python	0.299000024796
10	windows	python	0.306999921799
10	windows	python	0.299000024796
10	windows	python	0.299000024796
11	windows	python	0.000999927520752
11	windows	python	0.00100016593933
11	windows	python	0.0019998550415
11	windows	python	0.000999927520752
11	windows	python	0.00100016593933
11	windows	python	0.000999927520752
11	windows	python	0.000999927520752
11	windows	python	0.00100016593933
11	windows	python	0.0019998550415
11	windows	python	0.00100016593933
12	windows	python	2.92899990082
12	windows	python	2.98400020599
12	windows	python	3.32299995422
12	windows	python	3.08099985123
12	windows	python	3.10100007057
12	windows	python	3.17199993134
12	windows	python	3.00100016594
12	windows	python	2.77799987793
12	windows	python	2.78800010681
12	windows	python	2.86199998856
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
13	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
15	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.000999927520752
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
16	windows	python	0.0
17	windows	python	0.000999927520752
17	windows	python	0.00100016593933
17	windows	python	0.0
17	windows	python	0.000999927520752
17	windows	python	0.000999927520752
17	windows	python	0.00100016593933
17	windows	python	0.0
17	windows	python	0.000999927520752
17	windows	python	0.000999927520752
17	windows	python	0.000999927520752
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.0
18	windows	python	0.000999927520752
18	windows	python	0.0
19	windows	python	0.000999927520752
19	windows	python	0.0
19	windows	python	0.0
19	windows	python	0.000999927520752
19	windows	python	0.0
19	windows	python	0.0
19	windows	python	0.00100016593933
19	windows	python	0.0
19	windows	python	0.0
19	windows	python	0.000999927520752
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.0
20	windows	python	0.000999927520752
21	windows	python	0.0120000839233
21	windows	python	0.0160000324249
21	windows	python	0.010999917984
21	windows	python	0.00999999046326
21	windows	python	0.0110001564026
21	windows	python	0.00999999046326
21	windows	python	0.00999999046326
21	windows	python	0.010999917984
21	windows	python	0.00999999046326
21	windows	python	0.00999999046326
22	windows	python	0.00600004196167
22	windows	python	0.00699996948242
22	windows	python	0.00699996948242
22	windows	python	0.010999917984
22	windows	python	0.00600004196167
22	windows	python	0.00600004196167
22	windows	python	0.00600004196167
22	windows	python	0.00600004196167
22	windows	python	0.00799989700317
22	windows	python	0.00600004196167
23	windows	python	2.04199981689
23	windows	python	2.19800019264
23	windows	python	2.20199990273
23	windows	python	2.25
23	windows	python	2.03799986839
23	windows	python	2.17200016975
23	windows	python	1.99000000954
23	windows	python	2.11500000954
23	windows	python	1.98099994659
23	windows	python	1.90499997139
25	windows	python	0.0299999713898
25	windows	python	0.0329999923706
25	windows	python	0.0329999923706
25	windows	python	0.0320000648499
25	windows	python	0.0310001373291
25	windows	python	0.0329999923706
25	windows	python	0.0299999713898
25	windows	python	0.0309998989105
25	windows	python	0.0350000858307
25	windows	python	0.0369999408722
26	windows	python	0.0150001049042
26	windows	python	0.0259997844696
26	windows	python	0.0150001049042
26	windows	python	0.0150001049042
26	windows	python	0.0159997940063
26	windows	python	0.018000125885
26	windows	python	0.0149998664856
26	windows	python	0.0160000324249
26	windows	python	0.0150001049042
26	windows	python	0.0190000534058
27	windows	python	0.818000078201
27	windows	python	0.929000139236
27	windows	python	0.845999956131
27	windows	python	0.71799993515
27	windows	python	0.878999948502
27	windows	python	0.888000011444
27	windows	python	0.888999938965
27	windows	python	0.807000160217
27	windows	python	0.737999916077
27	windows	python	0.779000043869
28	windows	python	0.000999927520752
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
28	windows	python	0.0
29	windows	python	0.010999917984
29	windows	python	0.0120000839233
29	windows	python	0.0120000839233
29	windows	python	0.0130000114441
29	windows	python	0.0130000114441
29	windows	python	0.0129997730255
29	windows	python	0.0130000114441
29	windows	python	0.0130000114441
29	windows	python	0.0160000324249
29	windows	python	0.0210001468658
30	windows	python	3.32999992371
30	windows	python	3.35100007057
30	windows	python	3.27900004387
30	windows	python	3.37699985504
30	windows	python	3.42600011826
30	windows	python	3.39399981499
30	windows	python	3.367000103
30	windows	python	3.35800004005
30	windows	python	3.33099985123
30	windows	python	3.34100008011
31	windows	python	0.0
31	windows	python	0.000999927520752
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
31	windows	python	0.0
32	windows	python	0.113999843597
32	windows	python	0.119000196457
32	windows	python	0.110999822617
32	windows	python	0.111000061035
32	windows	python	0.117000102997
32	windows	python	0.113999843597
32	windows	python	0.113000154495
32	windows	python	0.133999824524
32	windows	python	0.115000009537
32	windows	python	0.113000154495
33	windows	python	0.0
33	windows	python	0.000999927520752
33	windows	python	0.00100016593933
33	windows	python	0.0
33	windows	python	0.000999927520752
33	windows	python	0.000999927520752
33	windows	python	0.0
33	windows	python	0.00100016593933
33	windows	python	0.0
33	windows	python	0.000999927520752
34	windows	python	2.45899987221
34	windows	python	2.6740000248
34	windows	python	2.9470000267
34	windows	python	2.48199987411
34	windows	python	2.48699998856
34	windows	python	2.43700003624
34	windows	python	2.29100012779
34	windows	python	2.31999993324
34	windows	python	2.36199998856
34	windows	python	2.33299994469
35	windows	python	1.36699986458
35	windows	python	1.36199998856
35	windows	python	1.3630001545
35	windows	python	1.36299991608
35	windows	python	1.36299991608
35	windows	python	1.36500000954
35	windows	python	1.36800003052
35	windows	python	1.36400008202
35	windows	python	1.3639998436
35	windows	python	1.3630001545
36	windows	python	0.381000041962
36	windows	python	0.381000041962
36	windows	python	0.381000041962
36	windows	python	0.379999876022
36	windows	python	0.381000041962
36	windows	python	0.381999969482
36	windows	python	0.381000041962
36	windows	python	0.379999876022
36	windows	python	0.382000207901
36	windows	python	0.380999803543
37	windows	python	1.02600002289
37	windows	python	1.02699995041
37	windows	python	1.02699995041
37	windows	python	1.02700018883
37	windows	python	1.02699995041
37	windows	python	1.02600002289
37	windows	python	1.02900004387
37	windows	python	1.02699995041
37	windows	python	1.02399992943
37	windows	python	1.02500009537
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0249998569489
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0260000228882
38	windows	python	0.0250000953674
39	windows	python	3.05200004578
39	windows	python	3.04999995232
39	windows	python	3.05400013924
39	windows	python	3.04999995232
39	windows	python	3.04999995232
39	windows	python	3.05500006676
39	windows	python	3.0529999733
39	windows	python	3.05399990082
39	windows	python	3.05400013924
39	windows	python	3.05199980736
40	windows	python	0.18799996376
40	windows	python	0.185000181198
40	windows	python	0.186999797821
40	windows	python	0.186000108719
40	windows	python	0.184000015259
40	windows	python	0.178999900818
40	windows	python	0.180000066757
40	windows	python	0.180000066757
40	windows	python	0.180999994278
40	windows	python	0.181999921799
41	windows	python	1.22500014305
41	windows	python	1.22299981117
41	windows	python	1.22200012207
41	windows	python	1.22399997711
41	windows	python	1.22099995613
41	windows	python	1.22000002861
41	windows	python	1.22399997711
41	windows	python	1.25500011444
41	windows	python	1.26499986649
41	windows	python	1.2650001049
42	windows	python	0.00300002098083
42	windows	python	0.00300002098083
42	windows	python	0.00300002098083
42	windows	python	0.00399994850159
42	windows	python	0.00300002098083
42	windows	python	0.00300002098083
42	windows	python	0.00300002098083
42	windows	python	0.00399994850159
42	windows	python	0.00300002098083
42	windows	python	0.00300002098083
44	windows	python	13.7300000191
44	windows	python	13.7920000553
44	windows	python	13.7379999161
44	windows	python	13.7409999371
44	windows	python	13.4690001011
44	windows	python	13.6659998894
44	windows	python	13.4340000153
44	windows	python	13.6010000706
44	windows	python	13.7149999142
44	windows	python	13.6000001431
45	windows	python	0.055999994278
45	windows	python	0.0569999217987
45	windows	python	0.0569999217987
45	windows	python	0.058000087738
45	windows	python	0.055999994278
45	windows	python	0.0569999217987
45	windows	python	0.0570001602173
45	windows	python	0.055999994278
45	windows	python	0.0579998493195
45	windows	python	0.055999994278
46	windows	python	0.0230000019073
46	windows	python	0.0220000743866
46	windows	python	0.0220000743866
46	windows	python	0.0230000019073
46	windows	python	0.021999835968
46	windows	python	0.0220000743866
46	windows	python	0.0220000743866
46	windows	python	0.021999835968
46	windows	python	0.0230000019073
